CustomerKey,Prefix,FirstName,LastName,Customer Name,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
24152,MR.,CASEY,RUBIO,CASEY  RUBIO,5/25/1938,S,M,casey45@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,N
24153,MR.,SETH,JENKINS,SETH  JENKINS,11/28/1941,S,M,seth54@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y
24154,MR.,ORLANDO,RAMOS,ORLANDO  RAMOS,7/23/1941,S,M,orlando17@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N
24155,MRS.,TRACY,RAJE,TRACY  RAJE,03-09-1942,M,F,tracy13@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y
24156,MR.,WESLEY,ZHOU,WESLEY  ZHOU,06-10-1942,M,M,wesley9@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
24157,MRS.,MARIE,SUBRAM,MARIE  SUBRAM,10-04-1943,M,F,marie14@adventure-works.com,"$10,000 ",3,Partial College,Manual,N
24158,MR.,OMAR,DENG,OMAR  DENG,8/15/1943,S,M,omar23@adventure-works.com,"$10,000 ",3,Partial College,Manual,N
24159,MS.,CHRISTINE,LUO,CHRISTINE  LUO,01-06-1980,M,F,christine3@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
24160,MR.,CARL,YUAN,CARL  YUAN,11-03-1980,S,M,carl6@adventure-works.com,"$10,000 ",0,Partial College,Manual,Y
24161,MR.,LUKE,KUMAR,LUKE  KUMAR,02-04-1980,M,M,luke17@adventure-works.com,"$10,000 ",0,Partial College,Manual,Y
24162,MR.,GRANT,RAJE,GRANT  RAJE,7/17/1980,M,M,grant16@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
24163,MR.,MICAH,GUO,MICAH  GUO,2/28/1980,S,M,micah5@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
24164,MS.,TERESA,GOMEZ,TERESA  GOMEZ,11/13/1977,S,F,teresa2@adventure-works.com,"$10,000 ",0,High School,Manual,N
24166,MS.,RENEE,ALONSO,RENEE  ALONSO,5/23/1977,S,F,renee7@adventure-works.com,"$10,000 ",0,High School,Manual,N
24167,MS.,LACEY,ZHU,LACEY  ZHU,10-06-1977,S,F,lacey26@adventure-works.com,"$10,000 ",0,High School,Manual,Y
24168,MR.,MANUEL,SRINI,MANUEL  SRINI,5/18/1977,M,M,manuel7@adventure-works.com,"$10,000 ",0,High School,Manual,Y
24169,MRS.,LYDIA,MARTINEZ,LYDIA  MARTINEZ,07-09-1976,S,F,lydia16@adventure-works.com,"$10,000 ",1,High School,Manual,N
24170,MRS.,JAIME,HERNANDEZ,JAIME  HERNANDEZ,10/24/1976,S,F,jaime4@adventure-works.com,"$10,000 ",1,High School,Manual,Y
24171,MR.,JARROD,CHANDRA,JARROD  CHANDRA,5/15/1979,S,M,jarrod2@adventure-works.com,"$10,000 ",1,High School,Manual,N
24172,MRS.,JESSIE,HERNANDEZ,JESSIE  HERNANDEZ,9/27/1979,M,F,jessie1@adventure-works.com,"$10,000 ",1,High School,Manual,Y
24173,MS.,LACEY,WANG,LACEY  WANG,1/23/1979,S,F,lacey13@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y
24174,MR.,KEITH,CHANDER,KEITH  CHANDER,5/26/1979,M,M,keith19@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y
24175,MS.,LACEY,LUO,LACEY  LUO,03-08-1978,S,F,lacey40@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,N
24176,MS.,MARIE,JIMENEZ,MARIE  JIMENEZ,4/20/1978,M,F,marie29@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y
24177,MS.,GINA,GILL,GINA  GILL,02-04-1977,S,F,gina14@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y
24178,MR.,CLIFFORD,SARA,CLIFFORD  SARA,10-10-1977,S,M,clifford10@adventure-works.com,"$20,000 ",0,Partial College,Manual,N
24179,MS.,ROBYN,BLANCO,ROBYN  BLANCO,03-07-1977,M,F,robyn12@adventure-works.com,"$20,000 ",0,Partial College,Manual,Y
24180,MR.,ARTURO,JAI,ARTURO  JAI,4/16/1943,S,M,arturo36@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y
24181,MR.,EDWIN,NATH,EDWIN  NATH,10/16/1943,M,M,edwin41@adventure-works.com,"$20,000 ",2,Partial College,Manual,N
24182,MRS.,NANCY,LOPEZ,NANCY  LOPEZ,06-02-1943,M,F,nancy20@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
24183,MRS.,RUTH,PEREZ,RUTH  PEREZ,8/26/1961,S,F,ruth25@adventure-works.com,"$30,000 ",4,Graduate Degree,Clerical,Y
24184,MRS.,ALEXANDRA,JACKSON,ALEXANDRA  JACKSON,9/24/1961,S,F,alexandra75@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,Y
24185,MRS.,TARA,SHE,TARA  SHE,11/25/1960,S,F,tara0@adventure-works.com,"$10,000 ",1,High School,Manual,N
24186,MR.,THEODORE,ALONSO,THEODORE  ALONSO,2/19/1960,S,M,theodore8@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
24187,MRS.,DAISY,SERRANO,DAISY  SERRANO,02-08-1960,S,F,daisy11@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,N
24188,MR.,CHARLES,TURNER,CHARLES  TURNER,05-07-1959,S,M,charles41@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y
24189,MR.,ANDRE,SURI,ANDRE  SURI,11-01-1959,M,M,andre0@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,Y
24190,MR.,AUSTIN,CHEN,AUSTIN  CHEN,11-05-1958,S,M,austin22@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y
24191,MR.,MARSHALL,HE,MARSHALL  HE,09-11-1960,M,M,marshall17@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,Y
24192,MRS.,REGINA,PRASAD,REGINA  PRASAD,01-04-1960,S,F,regina8@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,Y
24193,MR.,LOUIS,BECKER,LOUIS  BECKER,12/17/1959,M,M,louis36@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,N
24194,MR.,ARMANDO,MARTIN,ARMANDO  MARTIN,1/21/1959,M,M,armando0@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,N
24195,MRS.,DAWN,ZHAO,DAWN  ZHAO,12-04-1970,M,F,dawn12@adventure-works.com,"$10,000 ",2,High School,Manual,Y
24196,MR.,ARMANDO,GILL,ARMANDO  GILL,3/27/1970,M,M,armando14@adventure-works.com,"$10,000 ",2,High School,Manual,Y
24197,MS.,WHITNEY,MEHTA,WHITNEY  MEHTA,3/20/1970,S,F,whitney13@adventure-works.com,"$20,000 ",0,Partial College,Manual,N
24198,MS.,CHELSEA,MADAN,CHELSEA  MADAN,8/28/1970,M,F,chelsea8@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,Y
24199,MS.,VERONICA,PRASAD,VERONICA  PRASAD,05-06-1970,M,F,veronica10@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,N
24200,MR.,GRANT,JAI,GRANT  JAI,10/23/1970,S,M,grant13@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,N
24201,MRS.,OLIVIA,GONZALES,OLIVIA  GONZALES,7/26/1969,M,F,olivia62@adventure-works.com,"$10,000 ",2,High School,Manual,Y
24202,MS.,TAMARA,BLACK,TAMARA  BLACK,10/20/1969,S,F,tamara30@adventure-works.com,"$20,000 ",0,Partial College,Manual,N
24203,MR.,KEITH,XIE,KEITH  XIE,09-12-1969,S,M,keith5@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,N
24204,MR.,DARREN,GONZALEZ,DARREN  GONZALEZ,07-12-1969,S,M,darren19@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,N
24205,MRS.,KATHERINE,ANDERSON,KATHERINE  ANDERSON,12/20/1969,S,F,katherine80@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N
24206,MS.,MARIE,MUNOZ,MARIE  MUNOZ,2/23/1969,M,F,marie31@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,Y
24207,MRS.,STACEY,GUO,STACEY  GUO,07-05-1968,M,F,stacey19@adventure-works.com,"$10,000 ",2,High School,Manual,Y
24208,MS.,SABRINA,DIAZ,SABRINA  DIAZ,03-03-1969,S,F,sabrina0@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,Y
24209,MS.,CHELSEA,JORDAN,CHELSEA  JORDAN,11-10-1969,M,F,chelsea1@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
24210,MR.,RICARDO,SHAN,RICARDO  SHAN,6/16/1969,S,M,ricardo10@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
24211,MS.,SHARON,SHAN,SHARON  SHAN,1/18/1969,S,F,sharon17@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,N
24212,MR.,TONY,RAJE,TONY  RAJE,9/25/1952,S,M,tony16@adventure-works.com,"$10,000 ",3,Partial College,Manual,N
24213,MR.,MARTIN,RANA,MARTIN  RANA,09-11-1951,S,M,martin16@adventure-works.com,"$10,000 ",3,Partial College,Manual,N
24214,MRS.,MICHELE,ROMERO,MICHELE  ROMERO,07-04-1951,S,F,michele42@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y
24215,MRS.,LISA,XU,LISA  XU,7/15/1953,M,F,lisa16@adventure-works.com,"$10,000 ",2,High School,Manual,Y
24216,MRS.,TARA,BLACK,TARA  BLACK,02-06-1953,S,F,tara21@adventure-works.com,"$10,000 ",2,High School,Manual,Y
24217,MRS.,LAUREN,MORGAN,LAUREN  MORGAN,4/26/1968,S,F,lauren4@adventure-works.com,"$10,000 ",2,High School,Manual,N
24218,MR.,BRYANT,LOPEZ,BRYANT  LOPEZ,4/26/1968,S,M,bryant16@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
24219,MRS.,TINA,LOPEZ,TINA  LOPEZ,6/17/1968,M,F,tina18@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
24220,MR.,HUNTER,EDWARDS,HUNTER  EDWARDS,10-09-1968,M,M,hunter30@adventure-works.com,"$90,000 ",4,Bachelors,Management,Y
24221,MRS.,HEIDI,PEREZ,HEIDI  PEREZ,03-10-1968,S,F,heidi24@adventure-works.com,"$130,000 ",1,Graduate Degree,Management,N
24222,MS.,SIERRA,GREEN,SIERRA  GREEN,8/23/1979,S,F,sierra13@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
24223,MS.,ABIGAIL,ALEXANDER,ABIGAIL  ALEXANDER,4/26/1979,S,F,abigail44@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
24224,MS.,NICOLE,PERRY,NICOLE  PERRY,10/17/1979,S,F,nicole56@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N
24225,MR.,JEFFERY,YANG,JEFFERY  YANG,10-06-1979,S,M,jeffery5@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y
24226,MR.,BRIAN,MORRIS,BRIAN  MORRIS,3/26/1979,S,M,brian30@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,N
24227,MS.,SARA,PHILLIPS,SARA  PHILLIPS,6/14/1979,S,F,sara31@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,N
24228,MR.,TERRY,XU,TERRY  XU,10-11-1944,S,M,terry8@adventure-works.com,"$20,000 ",3,High School,Skilled Manual,N
24229,MR.,PEDRO,KAPOOR,PEDRO  KAPOOR,06-04-1944,M,M,pedro1@adventure-works.com,"$20,000 ",4,High School,Skilled Manual,Y
24230,MR.,ANDRES,SHARMA,ANDRES  SHARMA,6/19/1944,M,M,andres6@adventure-works.com,"$20,000 ",4,High School,Skilled Manual,Y
24231,MS.,MAKAYLA,COX,MAKAYLA  COX,10/18/1979,S,F,makayla9@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
24232,MR.,RYAN,JOHNSON,RYAN  JOHNSON,2/17/1979,S,M,ryan40@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
24233,MS.,JADA,PARKER,JADA  PARKER,5/24/1979,S,F,jada20@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,Y
24234,MR.,EDUARDO,MARTINEZ,EDUARDO  MARTINEZ,10/16/1979,S,M,eduardo16@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,Y
24235,MS.,JILL,MARTINEZ,JILL  MARTINEZ,8/23/1978,S,F,jill7@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N
24236,MS.,ISABELLA,NELSON,ISABELLA  NELSON,11-09-1978,S,F,isabella39@adventure-works.com,"$30,000 ",0,Partial College,Skilled Manual,Y
24238,MR.,SEAN,RICHARDSON,SEAN  RICHARDSON,09-07-1978,M,M,sean17@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
24239,MR.,MIGUEL,HERNANDEZ,MIGUEL  HERNANDEZ,11/27/1978,M,M,miguel26@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
24240,MR.,EDWIN,HU,EDWIN  HU,04-09-1945,M,M,edwin21@adventure-works.com,"$10,000 ",2,Partial High School,Clerical,Y
24241,MR.,COLIN,ZHAO,COLIN  ZHAO,02-06-1946,S,M,colin11@adventure-works.com,"$20,000 ",4,High School,Skilled Manual,N
24242,MRS.,AMY,ZENG,AMY  ZENG,04-06-1946,M,F,amy29@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N
24243,MRS.,KAREN,LIN,KAREN  LIN,07-08-1946,M,F,karen17@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
24244,MRS.,ANNE,SERRANO,ANNE  SERRANO,10-12-1946,M,F,anne18@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y
24245,MR.,OMAR,LIANG,OMAR  LIANG,03-04-1947,M,M,omar16@adventure-works.com,"$10,000 ",2,Partial High School,Clerical,Y
24246,MR.,VICTOR,RAMOS,VICTOR  RAMOS,9/21/1947,M,M,victor17@adventure-works.com,"$10,000 ",2,Partial High School,Clerical,Y
24247,MR.,GEORGE,SARA,GEORGE  SARA,6/24/1947,M,M,george16@adventure-works.com,"$20,000 ",4,High School,Skilled Manual,Y
24248,MR.,JAKE,LIN,JAKE  LIN,10-05-1947,S,M,jake8@adventure-works.com,"$20,000 ",4,High School,Skilled Manual,N
24249,MR.,JESSE,HOWARD,JESSE  HOWARD,3/18/1947,S,M,jesse11@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N
24250,MRS.,CARMEN,SURI,CARMEN  SURI,7/22/1947,M,F,carmen4@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
24251,MR.,JAY,BROWNING,JAY  BROWNING,02-01-1947,S,M,jay45@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N
24252,MRS.,JACLYN,XU,JACLYN  XU,11/22/1947,M,F,jaclyn13@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N
24253,MR.,FERNANDO,WOOD,FERNANDO  WOOD,11/14/1948,M,M,fernando46@adventure-works.com,"$10,000 ",2,Partial High School,Clerical,Y
24254,MS.,EMILY,WASHINGTON,EMILY  WASHINGTON,8/15/1978,S,F,emily38@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,N
24255,MS.,CHLOE,LEE,CHLOE  LEE,09-12-1977,S,F,chloe31@adventure-works.com,"$40,000 ",0,Partial High School,Clerical,N
24256,MS.,KAYLA,BARNES,KAYLA  BARNES,7/25/1977,S,F,kayla27@adventure-works.com,"$40,000 ",0,Partial High School,Clerical,N
24257,MR.,ALAN,SHEN,ALAN  SHEN,01-12-1948,M,M,alan3@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,N
24258,MS.,HAILEY,EDWARDS,HAILEY  EDWARDS,04-10-1977,S,F,hailey44@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
24259,MR.,GAVIN,PRICE,GAVIN  PRICE,08-03-1977,S,M,gavin0@adventure-works.com,"$40,000 ",0,Bachelors,Professional,Y
24260,MR.,BLAKE,PERRY,BLAKE  PERRY,03-09-1977,S,M,blake55@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,N
24261,MS.,EMMA,JONES,EMMA  JONES,6/15/1977,S,F,emma2@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
24262,MR.,DANIEL,THOMAS,DANIEL  THOMAS,3/16/1977,M,M,daniel11@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,N
24263,MS.,BROOKE,BROOKS,BROOKE  BROOKS,8/15/1977,M,F,brooke1@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
24264,MR.,RICHARD,LONG,RICHARD  LONG,10/28/1977,S,M,richard64@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,N
24265,MR.,SETH,MCDONALD,SETH  MCDONALD,9/13/1977,M,M,seth29@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,N
24266,MR.,MELVIN,CHANDER,MELVIN  CHANDER,2/25/1949,M,M,melvin14@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
24267,MR.,JÉSUS,HERNANDEZ,JÉSUS  HERNANDEZ,04-12-1950,M,M,jésus4@adventure-works.com,"$10,000 ",2,Partial High School,Clerical,Y
24268,MRS.,MEREDITH,GILL,MEREDITH  GILL,10/24/1950,M,F,meredith37@adventure-works.com,"$10,000 ",2,Partial High School,Clerical,Y
24269,MR.,TODD,LU,TODD  LU,09-02-1950,M,M,todd10@adventure-works.com,"$10,000 ",2,Partial High School,Clerical,Y
24270,MRS.,LATASHA,ORTEGA,LATASHA  ORTEGA,5/15/1950,M,F,latasha22@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
24271,MR.,LEONARD,SHEN,LEONARD  SHEN,4/21/1950,M,M,leonard3@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
24272,MRS.,MARTHA,WANG,MARTHA  WANG,2/16/1951,M,F,martha1@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
24273,MRS.,MONIQUE,SANZ,MONIQUE  SANZ,03-11-1951,M,F,monique16@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
24274,MR.,SHAUN,SHAN,SHAUN  SHAN,02-03-1951,M,M,shaun11@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
24275,MR.,LUCAS,RIVERA,LUCAS  RIVERA,7/17/1980,M,M,lucas80@adventure-works.com,"$30,000 ",0,Partial College,Skilled Manual,N
24276,MRS.,KAITLYN,NELSON,KAITLYN  NELSON,07-09-1952,S,F,kaitlyn7@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
24277,MR.,DONALD,KOVÁR,DONALD  KOVÁR,05-05-1952,S,M,donald6@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,Y
24278,MR.,CEDRIC,XU,CEDRIC  XU,02-05-1953,M,M,cedric11@adventure-works.com,"$40,000 ",2,Partial College,Skilled Manual,N
24280,MR.,PETER,SHAN,PETER  SHAN,10-01-1954,S,M,peter16@adventure-works.com,"$40,000 ",3,Partial High School,Clerical,N
24281,MRS.,MARIE,SURI,MARIE  SURI,4/13/1954,S,F,marie4@adventure-works.com,"$40,000 ",3,Partial High School,Clerical,N
24282,MR.,DAMIEN,RAJI,DAMIEN  RAJI,7/24/1955,M,M,damien36@adventure-works.com,"$80,000 ",2,Partial College,Skilled Manual,Y
24283,MRS.,AIMEE,ZHENG,AIMEE  ZHENG,3/21/1955,S,F,aimee14@adventure-works.com,"$80,000 ",2,Partial College,Skilled Manual,N
24284,MS.,MELISSA,SANDERS,MELISSA  SANDERS,06-11-1975,S,F,melissa26@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,N
24285,MR.,JESSE,COX,JESSE  COX,11/19/1975,S,M,jesse10@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y
24286,MR.,KELVIN,GOEL,KELVIN  GOEL,5/27/1975,S,M,kelvin16@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N
24287,MR.,JOHN,MARTINEZ,JOHN  MARTINEZ,5/25/1975,M,M,john36@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
24288,MR.,PEDRO,GOMEZ,PEDRO  GOMEZ,01-05-1975,M,M,pedro21@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
24289,MR.,ROBERT,GONZALEZ,ROBERT  GONZALEZ,12/16/1975,S,M,robert51@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
24290,MS.,ZOE,BELL,ZOE  BELL,10/17/1974,M,F,zoe12@adventure-works.com,"$50,000 ",0,High School,Skilled Manual,Y
24291,MR.,EDUARDO,GARCIA,EDUARDO  GARCIA,03-11-1974,S,M,eduardo15@adventure-works.com,"$50,000 ",0,High School,Skilled Manual,N
24292,MS.,MACKENZIE,BROOKS,MACKENZIE  BROOKS,03-06-1974,M,F,mackenzie0@adventure-works.com,"$50,000 ",0,High School,Skilled Manual,Y
24293,MS.,ANNA,RIVERA,ANNA  RIVERA,10/19/1974,M,F,anna12@adventure-works.com,"$50,000 ",0,High School,Skilled Manual,Y
24294,MR.,LUIS,YANG,LUIS  YANG,03-01-1974,S,M,luis27@adventure-works.com,"$50,000 ",0,High School,Skilled Manual,N
24295,MS.,NATALIE,BARNES,NATALIE  BARNES,3/26/1973,S,F,natalie25@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,N
24296,MS.,AMANDA,GONZALEZ,AMANDA  GONZALEZ,02-06-1973,S,F,amanda60@adventure-works.com,"$70,000 ",0,Partial College,Professional,N
24297,MS.,VICTORIA,COX,VICTORIA  COX,10-09-1976,M,F,victoria37@adventure-works.com,"$60,000 ",0,Partial College,Professional,Y
24298,MR.,ROBERT,YANG,ROBERT  YANG,10-07-1976,M,M,robert39@adventure-works.com,"$60,000 ",0,Partial College,Professional,Y
24299,MS.,ANDREA,GRAY,ANDREA  GRAY,06-03-1976,S,F,andrea6@adventure-works.com,"$60,000 ",0,Partial College,Professional,Y
24300,MRS.,NAOMI,GOMEZ,NAOMI  GOMEZ,01-10-1956,S,F,naomi1@adventure-works.com,"$80,000 ",2,High School,Skilled Manual,Y
24301,MRS.,TASHA,RAI,TASHA  RAI,8/25/1957,S,F,tasha18@adventure-works.com,"$70,000 ",2,High School,Skilled Manual,Y
24302,MR.,CESAR,KAPOOR,CESAR  KAPOOR,1/28/1957,M,M,cesar1@adventure-works.com,"$70,000 ",2,High School,Skilled Manual,Y
24303,MRS.,MEGAN,DIAZ,MEGAN  DIAZ,12-02-1957,S,F,megan69@adventure-works.com,"$70,000 ",2,High School,Skilled Manual,N
24304,MRS.,BETH,SERRANO,BETH  SERRANO,5/25/1958,S,F,beth19@adventure-works.com,"$100,000 ",1,Bachelors,Management,N
24305,MR.,WARREN,CHOW,WARREN  CHOW,10/28/1959,S,M,warren19@adventure-works.com,"$100,000 ",1,Bachelors,Management,N
24306,MRS.,MOLLY,CHANDRA,MOLLY  CHANDRA,04-08-1959,M,F,molly3@adventure-works.com,"$100,000 ",1,Bachelors,Management,Y
24307,MRS.,TINA,SARA,TINA  SARA,2/16/1959,S,F,tina12@adventure-works.com,"$100,000 ",1,Bachelors,Management,N
24308,MS.,DESTINY,SANDERS,DESTINY  SANDERS,1/25/1973,S,F,destiny47@adventure-works.com,"$80,000 ",0,Bachelors,Management,Y
24309,MR.,ETHAN,WILLIAMS,ETHAN  WILLIAMS,8/18/1974,M,M,ethan32@adventure-works.com,"$50,000 ",0,High School,Professional,N
24310,MS.,GABRIELLE,PETERSON,GABRIELLE  PETERSON,02-05-1974,S,F,gabrielle14@adventure-works.com,"$50,000 ",0,High School,Professional,N
24311,MR.,GEOFFREY,PATEL,GEOFFREY  PATEL,4/21/1974,S,M,geoffrey3@adventure-works.com,"$60,000 ",0,Partial College,Professional,N
24312,MR.,AUSTIN,MARTIN,AUSTIN  MARTIN,5/21/1974,S,M,austin30@adventure-works.com,"$60,000 ",0,Partial College,Professional,Y
24313,MS.,TAYLOR,BROOKS,TAYLOR  BROOKS,3/18/1974,M,F,taylor22@adventure-works.com,"$60,000 ",0,Partial College,Professional,Y
24314,MR.,BRYAN,HOWARD,BRYAN  HOWARD,3/28/1966,M,M,bryan12@adventure-works.com,"$120,000 ",2,Bachelors,Management,Y
24315,MR.,EDWARD,SCOTT,EDWARD  SCOTT,09-06-1966,M,M,edward6@adventure-works.com,"$130,000 ",0,Graduate Degree,Management,Y
24316,MS.,RACHEL,DIAZ,RACHEL  DIAZ,3/28/1966,S,F,rachel70@adventure-works.com,"$130,000 ",0,Graduate Degree,Management,N
24317,MR.,DEVIN,THOMAS,DEVIN  THOMAS,04-11-1966,S,M,devin9@adventure-works.com,"$130,000 ",0,Graduate Degree,Management,N
24318,MR.,LUIS,LONG,LUIS  LONG,7/22/1966,M,M,luis8@adventure-works.com,"$130,000 ",1,Graduate Degree,Management,Y
24319,MR.,BENJAMIN,CLARK,BENJAMIN  CLARK,04-11-1957,M,M,benjamin56@adventure-works.com,"$70,000 ",2,Partial High School,Skilled Manual,Y
24320,MR.,JOSHUA,WHITE,JOSHUA  WHITE,8/13/1957,S,M,joshua14@adventure-works.com,"$70,000 ",2,Partial High School,Skilled Manual,Y
24321,MR.,GABRIEL,SCOTT,GABRIEL  SCOTT,02-10-1964,S,M,gabriel43@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
24322,,ALEXANDRA,EVANS,ALEXANDRA  EVANS,2/22/1964,M,NA,alexandra44@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,Y
24323,MRS.,JANET,WRIGHT,JANET  WRIGHT,7/28/1964,S,F,janet35@adventure-works.com,"$60,000 ",5,Bachelors,Skilled Manual,Y
24324,MRS.,JENNIFER,REED,JENNIFER  REED,10/27/1964,S,F,jennifer56@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,Y
24325,MR.,JASON,PERRY,JASON  PERRY,12/15/1964,M,M,jason5@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,N
24326,MR.,ADAM,BRYANT,ADAM  BRYANT,10/16/1964,M,M,adam15@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,Y
24327,MR.,EVAN,ROGERS,EVAN  ROGERS,10-08-1964,M,M,evan20@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,Y
24328,MRS.,MELISSA,SIMMONS,MELISSA  SIMMONS,05-07-1964,S,F,melissa10@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,N
24329,MRS.,ABIGAIL,COOPER,ABIGAIL  COOPER,02-09-1963,S,F,abigail13@adventure-works.com,"$70,000 ",4,Bachelors,Professional,Y
24330,MRS.,JESSICA,BENNETT,JESSICA  BENNETT,9/26/1963,S,F,jessica25@adventure-works.com,"$70,000 ",4,Bachelors,Professional,N
24331,MR.,CARSON,POWELL,CARSON  POWELL,08-09-1968,S,M,carson7@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
24332,MRS.,ABIGAIL,THOMPSON,ABIGAIL  THOMPSON,06-03-1963,M,F,abigail56@adventure-works.com,"$60,000 ",3,Graduate Degree,Professional,Y
24333,MRS.,ANN,PRASAD,ANN  PRASAD,11/26/1962,S,F,ann14@adventure-works.com,"$70,000 ",1,Bachelors,Professional,Y
24334,MRS.,ALEXA,JAMES,ALEXA  JAMES,09-06-1962,M,F,alexa6@adventure-works.com,"$70,000 ",1,Bachelors,Professional,Y
